Timestamp	Bar plot 1	Bar plot 2	Bar plot 3	Bar plot 4	Bar plot 5	Shifted Bar plot 1	Shifted Bar plot 2	Shifted Bar plot 3	Shifted Bar plot 4	Shifted Bar plot 5	Circle plot 1	Circle plot 2	Circle plot 3	Circle plot 4	Circle plot 5	Pie chart 1	Pie chart 2	Pie chart 3	Pie chart 4	Pie chart 5	Color chart 1	Color chart 2	Color chart 3	Color chart 4	Color chart 5
2/24/2017 11:28:11	10	65	25	80	55	65	20	90	25	100	80	30	90	10	30	75	25	100	5	100	100	50	40	10	80
2/24/2017 11:28:17	10	65	20	85	60	60	10	95	20	98	70	20	80	10	30	60	25	100	20	100	100	60	30	10	80
2/24/2017 11:28:18	12	67	25	80	60	65	20	90	25	100	85	18	90	5	30	80	20	100	2	100	100	50	25	10	95
2/24/2017 11:28:18	10	60	25	80	55	50	20	90	25	100	80	20	90	10	30	70	25	90	5	100	100	50	15	5	90
2/24/2017 11:28:19	10	70	20	80	60	60	25	85	20	100	60	30	90	10	30	80	25	100	10	100	100	50	20	10	100
2/24/2017 11:28:22	10	70	20	85	60	60	15	90	20	100	80	30	90	10	40	80	25	100	5	100	100	50	10	5	90
2/24/2017 11:28:23	10	70	25	85	55	65	15	90	20	95	70	15	85	8	15	60	30	100	3	95	100	30	20	10	70
2/24/2017 11:28:23	12.5	66.6	25	75	62.5	52	20	95	25	100	75	20	95	10	25	70	33.3	90	8	100	100	75	20	5	90
2/24/2017 11:28:25	10	70	25	85	60	70	25	90	30	100	70	30	90	10	35	60	30	75	5	100	100	35	20	5	75
2/24/2017 11:28:25	10	70	25	80	60	70	20	100	30	100	70	30	80	10	30	80	33	100	10	100	100	50	20	10	80
2/24/2017 11:28:29	10	65	20	80	60	60	15	90	20	100	75	20	85	17	30	70	25	100	5	100	100	40	20	10	70
2/24/2017 11:28:30	8	65	20	80	55	65	13	90	20	100	50	12	75	5	20	60	33	80	5	100	100	50	25	10	75
2/24/2017 11:28:33	10	70	25	80	60	60	20	80	25	95	70	20	90	10	30	40	20	90	3	100	100	40	20	5	80
2/24/2017 11:28:34	10	75	20	90	60	60	10	100	20	100	80	20	95	10	30	70	30	100	5	100	100	20	10	5	50
2/24/2017 11:28:38	10	60	25	80	50	60	10	90	20	100	70	10	90	5	20	70	25	100	1	100	100	50	10	1	80
2/24/2017 11:28:38	10	65	20	80	57	60	16	87	20	98	65	35	70	10	23	50	25	65	10	97	100	35	10	5	78
2/24/2017 11:28:39	10	65	20	78	60	70	10	90	15	100	85	15	90	7	20	60	20	90	5	100	100	50	30	10	70
2/24/2017 11:28:40	10	75	20	80	60	75	15	95	20	100	80	15	90	5	20	60	20	75	5	100	100	50	20	10	80
2/24/2017 11:28:40	10	66	20	80	60	60	15	90	20	95	70	30	80	10	30	70	25	90	6	100	100	40	20	5	90
2/24/2017 11:28:41	10	67	25	85	60	70	20	90	25	95	75	10	90	5	15	50	15	80	2	100	100	75	50	25	85
2/24/2017 11:28:42	10	70	20	80	60	70	20	90	20	100	80	20	90	10	20	70	20	100	5	100	100	75	50	10	90
2/24/2017 11:28:45	10	70	20	80	60	60	15	90	20	100	80	20	10	10	25	60	30	80	10	100	100	50	20	10	80
2/24/2017 11:28:45	8	70	20	60	80	60	20	90	25	100	80	20	90	10	20	60	25	100	5	100	100	50	10	5	100
2/24/2017 11:28:46	7	70	25	80	55	60	13	90	15	100	80	20	90	10	30	50	35	90	5	100	100	50	20	10	90
2/24/2017 11:28:48	10	70	23	80	60	60	15	95	20	100	80	20	90	10	25	75	25	80	7	100	100	60	30	15	80
2/24/2017 11:28:53	10	65	20	80	55	60	20	95	25	98	80	20	95	10	25	70	25	90	5	100	100	60	20	10	90
2/24/2017 11:28:54	10	75	20	80	55	60	10	95	20	100	75	20	95	10	25	75	15	95	5	100	100	50	10	5	90
2/24/2017 11:28:54	10	60	25	80	55	60	15	95	20	100	75	20	90	10	25	80	30	90	5	100	100	50	20	10	80
2/24/2017 11:28:57	5	60	20	80	55	55	10	75	15	78	80	30	95	10	20	80	25	100	2	100	100	70	50	30	80
2/24/2017 11:28:59	10	70	20	80	60	60	20	90	20	100	80	10	95	5	20	50	33	60	5	100	100	20	10	5	90
2/24/2017 11:28:59	10	65	25	80	55	50	20	100	20	100	80	30	90	10	20	25	10	33	5	100	100	50	20	5	75
2/24/2017 11:29:01	10	60	25	80	55	60	15	90	20	95	75	20	90	10	25	75	20	90	5	100	100	25	10	5	80
2/24/2017 11:29:04	10	70	25	75	60	60	20	90	25	100	80	20	90	10	25	70	25	90	5	100	100	60	10	5	70
2/24/2017 11:29:04	10	60	30	80	55	60	20	90	30	100	80	20	90	6	15	50	25	80	5	100	100	80	50	20	90
2/24/2017 11:29:04	10	70	20	80	60	60	20	100	20	100	60	20	80	10	25	50	30	80	5	100	100	50	30	10	80
2/24/2017 11:29:04	10	60	20	80	55	60	20	90	20	90	60	10	80	2	15	70	20	80	5	100	100	50	20	10	90
2/24/2017 11:29:05	12	55	25	80	60	65	25	95	30	100	90	20	95	15	33	66	33	80	5	95	100	80	35	20	90
2/24/2017 11:29:09	10	75	30	80	60	60	20	95	30	100	80	25	90	10	30	25	12	33	1	66	100	75	50	10	90
2/24/2017 11:29:10	10	65	25	80	60	60	20	90	30	95	80	30	90	10	25	66	20	90	5	100	100	50	25	15	90
2/24/2017 11:29:12	10	70	20	80	60	65	20	95	25	98	85	20	90	10	25	66	25	100	10	100	100	50	30	10	90
2/24/2017 11:29:12	10	70	25	80	60	70	15	90	20	100	70	20	90	10	25	60	25	90	5	100	100	50	20	10	80
2/24/2017 11:29:13	10	70	30	80	60	60	10	90	30	95	60	20	90	10	30	60	20	90	5	100	100	0	30	10	60
2/24/2017 11:29:14	7	70	30	80	60	60	20	90	20	100	90	45	95	20	30	80	30	75	5	100	100	50	70	30	10
2/24/2017 11:29:14	5	55	10	60	50	40	6	50	8	100	80	5	100	3	6	33	5	40	1	43	100	20	10	5	90
2/24/2017 11:29:16	8	70	24	85	60	60	17	90	25	100	70	40	90	8	16	60	17	90	5	100	90	50	40	30	70
2/24/2017 11:29:17	12.5	70	35	85	60	60	12.5	90	20	100	75	25	90	10	27	75	33	90	5	100	100	75	20	10	90
2/24/2017 11:29:19	10	60	20	80	60	60	20	80	20	100	70	20	90	10	20	30	30	100	10	100	100	70	30	10	90
2/24/2017 11:29:19	10	60	20	80	55	66	15	95	20	100	70	50	99	10	50	66	66	100	10	100	100	50	25	10	90
2/24/2017 11:29:24	7	67	20	84	57	72	20	92	20	98	77	10	90	6	13	76	25	100	5	100	100	20	10	5	75
2/24/2017 11:29:25	10	60	20	80	60	50	10	80	20	100	80	20	90	10	20	50	20	100	5	100	100	80	50	10	90
2/24/2017 11:29:28	10	66	25	75	55	75	20	90	20	100	90	30	100	10	20	30	80	100	5	100	100	50	20	0	80
2/24/2017 11:29:32	10.3039485	31.41592654	20.1342	80	51.12345679	65	12	85	15	100	75	20	85	7	17	50	20	70	5	100	100	30	15	4	40
2/24/2017 11:29:32	10	75	30	90	60	50	15	95	20	99	85	25	95	12	35	80	35	90	12	99	90	40	20	10	50
2/24/2017 11:29:32	10	60	20	80	55	60	20	80	25	90	80	30	90	19	20	60	25	90	10	100	100	100	100	100	100
2/24/2017 11:29:32	11	61	20	85	55	65	15	90	22	99	85	25	95	15	30	80	23	95	4	99	99	74	20	9	91
2/24/2017 11:29:34	10	70	30	80	60	60	15	100	10	100	80	20	90	5	10	33	15	33	1	60	100	60	20	10	80
2/24/2017 11:29:35	10	20	66	80	55	50	20	100	20	100	80	20	100	10	20	33	20	100	10	100	100	50	30	10	80
2/24/2017 11:29:35	10	70	25	80	60	60	20	88	22	100	80	20	90	10	30	70	25	90	5	100	100	50	30	5	80
2/24/2017 11:29:35																									
2/24/2017 11:29:36	15	66	30	80	55	60	20	90	30	100	65	20	80	10	25	50	40	70	5	100	100	40	20	10	90
2/24/2017 11:29:37	10	66	20	70	60	60	20	100	20	100	80	20	90	10	30	80	25	100	5	100	100	50	25	10	80
2/24/2017 11:29:41	10	60	20	80	55	60	20	90	25	98	80	25	90	7	30	60	20	90	5	100	90	50	20	10	80
2/24/2017 11:29:41	10	60	25	80	60	60	15	90	20	100	70	10	80	5	15	40	33	100	10	100	100	70	50	25	80
2/24/2017 11:29:43	10	70	18	75	55	65	15	80	15	100	60	20	85	10	30	65	20	80	5	100	100	70	50	20	85
2/24/2017 11:29:43	10	60	25	80	55	55	15	90	20	95	80	20	90	5	25	40	30	10	60	0	0	50	80	100	20
2/24/2017 11:29:44	15	65	25	80	55	50	15	90	20	95	80	20	90	10	20	80	25	100	5	100	100	60	10	5	90
2/24/2017 11:29:44	10	65	30	80	60	55	20	90	25	100	80	20	90	10	25	70	33	100	10	100	100	50	25	20	80
2/24/2017 11:29:45	10	66	25	80	55	60	15	95	20	99	60	20	70	10	30	60	25	90	5	95	100	50	25	10	80
2/24/2017 11:29:46	10	70	20	80	60	60	20	90	39	95	70	40	80	20	50	70	25	90	5	100	100	50	30	10	70
2/24/2017 11:29:48	10	60	20	70	55	60	20	70	60	20	80	10	70	5	30	50	20	100	5	100	100	60	30	10	70
2/24/2017 11:29:48	10	1.2	4	1.1	1.85	2	5	1.1	4	1	80	30	90	10	25	40	25	100	5	100	100	50	25	10	75
2/24/2017 11:29:48	10	70	20	80	60	60	10	90	15	100	60	20	90	5	15	60	20	90	2	100	100	60	40	20	80
2/24/2017 11:29:50	10	70	20	80	60	60	15	90	20	100	70	30	90	10	30	70	66	100	5	100	100	50	30	10	90
2/24/2017 11:29:50	10	60	25	80	55	55	18	95	20	100	90	20	95	10	20	66	20	100	6	100	100	30	10	5	80
2/24/2017 11:29:52	10	65	15	80	60	60	18	90	22	100	80	10	5	90	15	70	25	90	5	100	100	50	10	5	80
2/24/2017 11:29:53	10	60	20	80	55	50	20	90	10	100	60	10	90	5	15	40	33	50	1	50	100	50	20	5	85
2/24/2017 11:29:54	10	60	20	80	55	40	10	60	10	20	40	10	40	5	20	100	10	20	30	5	100	50	20	10	40
2/24/2017 11:29:55	8	68	21	83	57	62	14	89	19	98	76	23	90	13	27	66	33	90	5	100	84	53	27	11	62
2/24/2017 11:29:57	10	68	19	83	59	59	10	83	15	98	85	20	92	5	13	25	13	33	3	40	100	85	50	35	93
2/24/2017 11:29:57	10	70	20	80	55	60	20	95	25	100	60	20	80	10	15	75	25	85	5	100	100	70	20	10	35
2/24/2017 11:29:57	10	66.66	20	83.33	60	60	16.66	90	20	100	60	20	90	10	25	50	25	75	5	100	100	50	25	5	85
2/24/2017 11:29:58	10	70	30	80	60	70	20	90	20	100	90	40	95	10	20	45	30	100	5	100	100	30	10	5	80
2/24/2017 11:29:58	10	70	26	82	60	60	20	90	20	100	80	25	90	15	30	75	25	80	6	100	100	80	60	50	90
2/24/2017 11:29:59	5	70	9	80	55	55	10	90	8	100	80	20	90	10	25	60	30	80	5	100	100	50	20	10	70
2/24/2017 11:29:59	7	70	25	80	60	60	15	100	25	100	80	20	90	5	20	90	25	100	5	100	100	50	25	10	80
2/24/2017 11:30:03	10	70	20	80	55	65	20	95	20	100	80	30	85	20	25	50	25	45	10	100	100	50	20	10	90
2/24/2017 11:30:03	10	60	20	80	55	50	10	80	20	90	75	10	90	5	20	50	20	80	5	100	100	30	10	5	80
2/24/2017 11:30:07	10	55	25	80	45	40	12	80	10	100	60	20	80	4	30	30	10	40	4	45	100	40	30	10	60
2/24/2017 11:30:13	10	60	20	80	55	60	20	100	20	100	80	20	90	10	20	50	30	100	10	100	100	60	20	10	80
2/24/2017 11:30:14	10	68	15	84	58	50	10	80	15	70	70	30	90	5	10	30	20	30	5	70	100	80	30	20	90
2/24/2017 11:30:19	10	65	20	80	60	60	20	90	30	100	80	20	90	10	25	60	25	90	10	100	100	50	20	10	90
2/24/2017 11:30:19	10	70	20	8	60	60	15	90	18	100	75	10	90	5	15	60	25	75	5	100	100	50	10	5	85
2/24/2017 11:30:24	8	65	24	80	56	65	15	95	24	100	80	15	90	5	25	65	24	90	5	95	100	70	40	10	90
2/24/2017 11:30:25	10	60	20	70	55	60	20	100	25	100	70	20	90	10	25	50	25	100	10	100	100	50	20	10	60
2/24/2017 11:30:26	5	70	20	85	60	60	10	90	20	100	80	20	90	10	30	60	20	80	5	100	100	70	40	10	80
2/24/2017 11:30:29	10	65	25	80	55	60	15	90	20	100	80	20	90	10	25	75	20	90	5	100	100	50	20	10	75
2/24/2017 11:30:31	10	66	20	75	55	60	15	80	20	95	60	15	80	10	20	66	25	80	5	100	100	50	20	10	80
2/24/2017 11:30:32	10	60	20	80	50	60	20	90	25	100	70	10	80	5	20	50	25	100	5	100	100	50	20	10	80
2/24/2017 11:30:33	15	70	25	80	55	60	20	80	25	90	70	20	80	10	30	80	30	90	10	100	100	60	40	10	80
2/24/2017 11:30:34	10	65	23	80	60	60	15	90	20	100	80	20	90	10	20	67	33	80	10	100	100	50	30	10	70
2/24/2017 11:30:34	10	60	25	80	55	70	10	80	20	90	70	20	90	10	50	80	25	90	10	100	100	50	20	10	70
2/24/2017 11:30:35	13	65	23	85	55	65	20	95	23	98	93	20	97	10	29	50	26	87	7	90	100	60	28	10	70
2/24/2017 11:30:37	10	60	20	80	50	60	10	90	20	100	70	20	90	10	20	50	20	100	10	100	100	50	30	10	90
2/24/2017 11:30:38	10	65	20	85	55	60	13	100	20	100	95	30	100	10	30	90	25	100	5	100	100	60	20	10	90
2/24/2017 11:30:38	10	70	20	80	55	60	20	95	25	100	80	20	90	10	30	80	25	100	10	100	100	50	25	5	85
2/24/2017 11:30:40	10	75	25	85	55	75	20	93	20	96	80	15	95	6	25	80	25	100	6	100	100	50	30	10	90
2/24/2017 11:30:43	10	65	25	80	55	60	20	90	25	95	90	10	95	5	15	65	25	95	3	100	100	50	20	10	85
2/24/2017 11:30:48	0.1	0.7	0.2	0.8	0.6	60	20	90	20	100	80	20	90	10	30	50	20	100	10	100	100	80	40	20	90
2/24/2017 11:30:51	10	60	25	80	55	60	20	95	25	100	75	30	90	10	40	66	33	80	5	100	100	50	30	10	75
2/24/2017 11:30:53	10	70	25	80	60	60	10	90	20	95	80	20	95	5	25	40	25	95	5	100	100	70	40	20	90
2/24/2017 11:30:56	10	70	20	80	60	60	10	95	20	100	90	20	100	10	30	20	15	33	1	70	100	50	10	5	90
2/24/2017 11:30:56	10	70	30	80	60	40	20	80	30	90	80	20	90	10	20	70	20	80	5	100	100	80	20	10	40
2/24/2017 11:30:58	10	70	20	85	60	60	20	100	17	100	80	20	100	5	10	90	20	100	2	100	100	60	30	10	80
2/24/2017 11:30:58	12.5	66.6	25	80	60	60	16	90	20	100	75	20	85	10	25	66	25	90	10	100	100	50	25	15	80
2/24/2017 11:30:58	10	60	20	80	55	70	20	90	30	100	80	20	90	10	25	90	20	100	10	100	100	50	25	10	75
2/24/2017 11:31:01	10	66	25	75	60	60	20	90	25	100	60	20	80	10	25	60	15	100	5	100	100	50	30	10	75
2/24/2017 11:31:03	13	67	25	80	60	60	20	95	25	100	60	15	80	7	20	50	25	100	5	100	100	50	25	10	80
2/24/2017 11:31:07	10	60	25	80	55	55	15	95	25	100	80	25	90	10	50	55	25	80	5	100	100	50	15	10	65
2/24/2017 11:31:09	10	60	25	75	60	60	15	90	10	100	60	10	100	5	20	90	10	100	5	100	100	80	50	20	90
2/24/2017 11:31:12	10	66.66	25	80	60	60	20	90	20	100	80	20	90	10	40	66.66	25	100	10	100	100	50	25	10	90
2/24/2017 11:31:12	15	70	30	70	60	50	20	100	30	100	70	20	70	10	30	80	25	100	10	100	100	80	60	40	100
2/24/2017 11:31:14	10	70	40	80	60	60	25	90	25	100	80	20	90	10	30	80	25	100	5	100	100	50	20	10	80
2/24/2017 11:31:19	5	70	20	90	60	70	20	90	30	100	70	20	80	5	10	70	20	80	5	100	100	70	50	10	80
2/24/2017 11:31:22	10	60	25	80	55	60	15	90	18	99	80	20	90	5	35	90	45	100	5	100	100	80	50	20	55
2/24/2017 11:31:23	100	40	10	80	65	45	9	1	7	1	8.5	10	9	15	10	1.5	5	1	100	1	100	50	10	1	80
2/24/2017 11:31:25	10	75	20	80	66	66	20	95	20	100	70	30	90	10	20	70	25	100	5	100	100	50	20	0	100
2/24/2017 11:31:25	80	70		80	60	70	10	80	20	50	75	10	40	5	20	40	20	40	5	40	50	40	30	5	40
2/24/2017 11:31:26	10	70	30	80	60	65	20	85	25	95	85	20	95	10	25	80	20	90	5	100	100	50	20	10	85
2/24/2017 11:31:27	12.5	65	20	80	55	60	20	95	25	100	75	20	80	10	25	70	25	80	0.08	100	100	50	33	15	75
2/24/2017 11:31:31	10	70	20	80	60	60	20	90	30	100	75	20	85	10	30	40	20	10	3	100	100	30	20	10	90
2/24/2017 11:31:32	15	75	25	85	55	70	20	95	24	99	80	20	90	10	15	60	20	90	8	95	100	60	20	10	80
2/24/2017 11:31:34	7	70	22	85	58	65	18	95	22	100	80	15	90	10	18	64	30	90	5	100	100	50	25	5	80
2/24/2017 11:31:36	10	70	20	80	60	60	20	100	20	100	70	20	100	10	40	40	12.5	33.3	10	100	100	70	30	10	80
2/24/2017 11:31:36	10	70	25	85	60	70	15	95	15	100	85	30	95	15	40	85	25	100	8	100	100	70	50	25	85
2/24/2017 11:31:38	10	70	20	80	55	62	20	95	25	100	80	30	90	10	35	70	30	50	5	100	100	50	30	10	75
2/24/2017 11:31:40	10	70	20	80	60	60	15	90	20	100	80	20	90	8	25	80	20	100	5	100	100	80	60	20	90
2/24/2017 11:31:43	10	68	20	80	60	60	28	94	32	100	80	10	90	5	20	50	25	85	5	95	100	60	40	5	96
2/24/2017 11:31:45	10	60	20	85	55	60	15	80	20	90	70	15	95	5	20	50	20	80	5	100	100	65	35	10	90
2/24/2017 11:31:46	8	60	20	80	55	70	15	90	20	100	60	10	80	5	25	80	20	90	2	100	100	20	10	5	70
2/24/2017 11:31:46	10	70	25	80	60	50	15	85	25	95	80	20	90	10	25	50	25	100	10	100	100	80	30	10	90
2/24/2017 11:31:48	10	66	25	80	60	60	10	90	20	95	80	25	95	10	30	75	20	90	5	50	100	50	25	5	75
2/24/2017 11:31:49	10	60	20	80	55	55	20	90	30	100	90	20	95	10	25	80	25	100	2	100	100	60	50	40	80
2/24/2017 11:31:55	10	60	20	80	50	60	20	90	20	100	70	30	80	20	40	50	30	100	10	100	100	40	30	10	80
2/24/2017 11:31:56	10	65	20	75	50	50	10	75	20	100	80	50	15	90	65	25	15	75	10	90	100	75	50	10	95
2/24/2017 11:31:57	10	70	25	80	60	60	20	90	25	95	95	30	95	10	40	66	33	80	10	100	90	50	25	10	75
2/24/2017 11:31:58	10	70	30	80	60	60	10	90	20	100	70	20	90	10	20	80	20	100	10	100	100	100	100	100	100
2/24/2017 11:32:00	12.5	62.5	30	87.5	62.5	60	20	95	25	98	80	20	98	10	30	80	25	95	2	100	98	10	5	1	70
2/24/2017 11:32:02	10	70	20	85	60	60	20	90	25	95	80	20	90	7.5	25	66	20	60	4	100	100	50	20	10	80
2/24/2017 11:32:04	10	75	25	80	60	66	20	90	25	100	75	20	80	10	25	25	15	33	10	40	100	66	33	20	60
2/24/2017 11:32:05	10	70	20	80	60	60	20	95	20	100	70	20	90	7	15	60	25	80	5	100	100	50	20	5	70
2/24/2017 11:32:09	10	60	20	80	55	60	20	90	20	100	80	20	90	10	30	30	15	50	5	100	100	50	30	10	80
2/24/2017 11:32:12	10	75	20	80	60	50	10	90	20	95	80	20	90	10	25	75	25	90	10	100	100	20	10	5	90
2/24/2017 11:32:16	5	60	10	80	50	55	10	90	12	100	70	10	95	5	15	70	20	100	2	100	100	50	20	0	70
2/24/2017 11:32:16	10	68	23	80	57	60	20	90	24	93	60	17	70	10	25	70	25	95	5	100	100	50	30	15	80
2/24/2017 11:32:18	7	70	25	80	60	50	20	90	25	100	80	20	90	10	25	70	25	90	10	100	100	50	20	10	30
2/24/2017 11:32:20	10	66	20	75	50	66	15	100	20	100	75	40	80	15	20	50	25	100	10	100	100	50	30	15	70
2/24/2017 11:32:24	10	70	25	85	60	75	20	95	25	100	65	25	95	5	15	80	33	90	5	100	100	65	40	5	75
2/24/2017 11:32:25	10	60	25	85	55	50	15	92	20	99	88	40	90	20	30	50	30	100	2	100	100	60	30	20	80
2/24/2017 11:32:25	8	70	18	84	60	55	18	95	22	100	70	15	87	4	14	85	35	100	3	100	100	70	50	20	60
2/24/2017 11:32:26	10	75	25	85	65	75	10	100	10	100	75	10	80	10	20	25	10	30	1	40	50	20	10	0	30
2/24/2017 11:32:26	10	65	20	80	55	60	15	95	20	10	80	20	90	10	30	70	20	100	5	100	100	70	40	20	85
2/24/2017 11:32:38	10	70	20	80	60	60	15	95	25	98	50	15	75	5	25	80	25	95	5	100	100	50	25	10	80
2/24/2017 11:32:42	10	70	20	80	50	60	20	90	30	100	80	30	100	10	20	60	25	80	1	100	100	50	25	12.5	75
2/24/2017 11:32:44	10	60	25	80	55	55	15	95	25	100	80	30	97	10	40	90	33	95	5	100	100	50	25	10	75
2/24/2017 11:32:46	10	65	20	80	55	75	15	95	20	100	75	25	95	10	25	75	25	100	5	100	100	75	25	10	85
2/24/2017 11:32:51	10	66	25	75	60	60	20	90	25	100	60	20	90	10	25	60	25	100	10	100	100	75	25	10	50
2/24/2017 11:32:57	10	70	25	80	60	60	15	90	25	100	80	12	90	5	20	40	15	90	5	100	100	25	10	5	50
2/24/2017 11:32:59	8.5	75	25	85	60	65	19	95	23	97	80	10	95	5	15	40	25	100	3	100	100	40	20	10	60
2/24/2017 11:33:04	10	60	20	80	55	60	20	90	20	100	80	30	90	20	40	50	20	80	5	100	100	50	25	5	85
2/24/2017 11:33:09	5	75	20	80	60	60	10	85	20	95	60	10	80	5	15	75	25	100	5	100	100	50	10	5	95
2/24/2017 11:33:12	10	70	20	80	60	60	10	100	20	100	70	20	80	10	20	60	20	100	5	100	100	50	30	10	80
2/24/2017 11:33:15	10	70	25	80	60	60	25	90	30	100	80	20	90	10	30	80	30	100	5	100	100	50	20	10	90
2/24/2017 11:33:15	10	75	20	80	60	55	15	90	20	100	75	20	90	5	25	75	25	95	2	100	100	50	25	10	75
2/24/2017 11:33:25	10	70	30	80	60	70	20	90	30	95	85	30	90	10	20	30	20	100	5	100	100	50	30	20	80
2/24/2017 11:33:47	10	70	30	90	60	60	20	90	20	90	90	20	98	10	20	90	30	90	1	100	100	40	30	10	80
2/24/2017 11:33:58	6.25	33.33	20	80	60	60	15	95	20	100	90	15	95	10	20	33.33	25	35	1	40	100	30	20	10	70